Countyname,ST_Name,FatalityRa,Unemployme,EM_date,Confirmed,Deaths,Age_85,Age_80_84,Age_75_79,Age_70_74,Age_65_69,Beds_Licen,Beds_Staff,Beds_ICU,Ventilator,POP_ESTIMA,POVALL_201,AgedPop,TotalPop,NonHispWhP,BlackPop,AmIndop,AsianPop,PacIslPop,OtherPop,TwoMorPop,HispPop,Not_Hisp,Age_Less15,Age_15_24,Age_25_34,Age_Over75,NonHisp,Age_35_64,Age_65_74,EM_type_ ,EM_type_COV,EM_type_Govt Directed Social Distancing,EM_type_Govt Ordered Community Quarantine,EM_notes_ ,EM_notes_AL Governor issued a Shelter In Place order.,EM_notes_Cheif medical Officer and Governor declared for entire state of Nevada with Public health emrgency.,EM_notes_Chief health officer of the County declared. Heads up.  Utah State Emergency Operations Center is now at an Level 2 Activation for COVID-19.   The state is now in the process of repatriating 37 passengers from the Grand Princess cruise ship into the stat,EM_notes_County and 6 Municipalities Government directed Safer-At-Home  Orders,EM_notes_D.C. Mayor's office declared stay at home orders for the district,EM_notes_GA Governor issued Shelter In Place,EM_notes_Government statewide Public Schools shutdown,EM_notes_Governor Brown closed all schools,"EM_notes_Governor Brown closed all schools, these counties have confirmed cases of COVID",EM_notes_Governor Declared closing of all public Schools for social distancing and communbity spread .,EM_notes_Governor Issue Statewide Shelter In Place Order,EM_notes_Governor Issued Shelter In Place Order,EM_notes_Governor Issued Statewide Shelter In Place Order,EM_notes_Governor Issued a Statewide Shelter In Place Order,EM_notes_Governor Issued statewide Shelter In Place Order,EM_notes_Governor Ordered Statewide Shelter In Place Order,EM_notes_Governor issued a Statewide Shelter In Place Order,EM_notes_Governor issued a statewide Shelter In Place order.,EM_notes_Governor issued statewide shelter in place orders,EM_notes_Governor issued statewide stay at home orders,EM_notes_Governor issued stay at home executive order,EM_notes_Governor ordered statewide stay at home orders,"EM_notes_Local Disaster Declarations: Yakima Board of County Commissioners, with recommendation from the Yakima Health District and Yakima Valley Emergency Management, declared a local health emergency",EM_notes_PH declaration 03/13,"EM_notes_PH has indicated that while they have not declared, there is concern of potential spread and advise to modify service delivery",EM_notes_Recieved Thursday March 12,EM_notes_SEOC active with Red Cross presence.,EM_notes_Statewide Public Health Emergency and confirmed COVID19 case in this county,EM_notes_TN Governor issued a statewide Shelter In Place Order,EM_notes_TN Governor issued statewide Shelter In Place Order,EM_notes_TN Governor issued statewide Shelter In Place order,EM_notes_The Governor has declared stay at home orders for these counties effective 3/23,EM_notes_The Governor has declared stay at home orders for these counties effective 3/27,"EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16, The Governor has declared stay at home orders for these counties effective 3/27",EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor has issued a stay at home order for this county effective 3/28,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor has issued a stay at home order until 4/30/20 for this county,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared a stay at home order for Erie as of 3/25,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home order for this county effective 3/23,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home orders for these counties effective 3/27,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home orders for this county effective 3/23,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order as of 3/25/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order for this county effective 3/28,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order until 4/30/20 for this county,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.T he Governor issued a stay at home order on 3/30/20 until 4/30/20,EM_notes_The Governor has declared that all schools will be closed as of 3/16 for a period of 2 weeks. The Governor has ordered a stay at home order effective 0800 on 3/24/20,EM_notes_The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor issued a stay at home order on 3/30/20 until 4/30/20,EM_notes_The Governor issued a stay at home order on 3/30/20 until termination of state of emergency,"EM_notes_The attached guidance from the Maricopa Department of Health to health care workers and first responders states there is community spread in Maricopa County, Arizona. Here is an excerpt:",EM_notes_per B Kaiserman approval,EM_notes_per DDE Designee approval,EM_notes_per DDE designee approval,EM_notes_per dde designee,"EM_notes_the San Mateo Public Health Officer stated, ?I now have evidence of widespread community transmission of COVID-19 in San Mateo County.?  He also says, ?he only way to slow the spread of COVID-19 in the light of having community transmission is to have ev"
AUTAUGA,ALABAMA,1.5107913669064799,3.6,4/3/2020 10:40:51 PM,2780,42,815,1026,1498,2440,2271,85,55,6,2,55601,7587,8050,55200,41412,10475,159,568,5,41,1012,1528,53672,10842,7192,7064,3339,1528,22052,4711,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALDWIN,ALABAMA,1.10236220472441,3.6,4/3/2020 10:41:19 PM,8890,98,3949,4792,7373,11410,13141,386,362,51,8,218022,21069,40665,208107,172768,19529,1398,1668,9,410,2972,9353,198754,37621,23497,23326,16114,9353,82998,24551,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARBOUR,ALABAMA,0.933786078098472,5.2,4/3/2020 10:43:21 PM,1178,11,422,551,841,1305,1515,74,30,5,2,24881,6788,4634,25782,11898,12199,63,85,1,86,344,1106,24676,4517,3092,3675,1814,1106,9864,2820,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIBB,ALABAMA,1.42140468227425,4.0,4/3/2020 10:40:51 PM,1196,17,427,488,624,842,1280,35,25,4,1,22400,4400,3661,22527,16801,4974,8,37,0,0,160,547,21980,3742,3005,3075,1539,547,9044,2122,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLOUNT,ALABAMA,1.33466800133467,3.5,4/3/2020 10:40:51 PM,2997,40,866,1459,1776,2802,3330,25,25,6,2,57840,7527,10233,57645,50232,820,124,198,18,174,818,5261,52384,11112,6906,6786,4101,5261,22608,6132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BULLOCK,ALABAMA,2.70655270655271,4.7,4/3/2020 10:42:44 PM,702,19,175,182,248,436,575,61,30,5,1,10138,3610,1616,10352,2228,7893,122,56,0,2,0,51,10301,1770,1478,1120,605,51,4368,1011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTLER,ALABAMA,3.5653650254668903,4.8,4/3/2020 10:40:51 PM,1178,42,557,415,753,994,1087,72,44,7,2,19680,4731,3806,20025,10384,9027,2,231,0,0,314,67,19958,3772,2365,2424,1725,67,7658,2081,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALHOUN,ALABAMA,1.88180404354588,4.7,4/3/2020 10:40:51 PM,6430,121,2050,2323,3524,4822,6667,486,435,30,15,114277,21719,19386,115098,83423,23618,227,1065,9,38,2515,4203,110895,20564,15399,15017,7897,4203,44732,11489,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAMBERS,ALABAMA,2.8105677346824103,3.9,4/3/2020 10:42:44 PM,1779,50,702,747,1185,1686,2089,115,84,15,0,33615,6181,6409,33826,18872,13319,97,405,0,18,347,768,33058,5777,4485,3691,2634,768,13464,3775,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEROKEE,ALABAMA,2.321083172147,3.6,4/3/2020 10:40:51 PM,1034,24,479,528,1188,1492,1934,60,45,8,1,26032,4180,5621,25853,23730,1267,236,42,0,0,180,398,25455,4194,2986,2529,2195,398,10523,3426,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHILTON,ALABAMA,1.67106420404573,3.6,4/3/2020 10:40:51 PM,2274,38,602,804,1385,2088,2048,30,26,6,2,44153,7542,6927,43930,35205,4112,39,190,0,80,888,3416,40514,8739,5398,5829,2791,3416,17037,4136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHOCTAW,ALABAMA,3.04449648711944,5.5,4/3/2020 10:41:19 PM,427,13,295,262,680,771,876,25,25,4,0,12841,2806,2884,13075,7370,5570,9,13,0,5,35,73,13002,2138,1501,1326,1237,73,5226,1647,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLARKE,ALABAMA,1.18898623279099,7.5,4/3/2020 10:41:19 PM,1598,19,465,630,956,1041,1534,85,56,10,2,23920,5381,4626,24387,12895,11173,25,123,0,0,123,48,24339,4330,3187,2593,2051,48,9651,2575,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLAY,ALABAMA,2.60869565217391,3.9,4/3/2020 10:40:51 PM,920,24,249,332,527,740,804,45,46,4,2,13275,2285,2652,13378,10740,1971,119,18,0,26,89,415,12963,2318,1775,1194,1108,415,5439,1544,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEBURNE,ALABAMA,1.7994858611825202,4.2,4/3/2020 10:40:51 PM,778,14,0,0,0,0,0,0,0,0,0,14987,2356,0,14938,13839,393,39,3,0,11,291,362,14576,2838,1655,1706,1185,362,5936,1618,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COFFEE,ALABAMA,0.6041079339508659,3.9,4/3/2020 10:40:51 PM,2483,15,906,967,1641,2137,2724,131,99,7,2,51909,7053,8375,51288,36223,8746,581,666,0,41,1482,3549,47739,10017,6359,6474,3514,3549,20063,4861,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLBERT,ALABAMA,1.27427184466019,4.6,4/3/2020 10:40:51 PM,3296,42,1216,1255,2028,2910,3093,383,300,22,6,54762,7459,10502,54495,42865,8561,367,244,29,18,1062,1349,53146,9559,6298,6496,4499,1349,21640,6003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONECUH,ALABAMA,2.03488372093023,5.2,4/3/2020 10:40:51 PM,688,14,312,250,511,686,948,58,44,8,0,12277,2979,2707,12514,6274,5961,56,18,0,2,98,105,12409,2181,1485,1288,1073,105,4853,1634,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COOSA,ALABAMA,1.1299435028248601,4.2,4/3/2020 10:40:51 PM,354,4,0,0,0,0,0,0,0,0,0,10715,1973,0,10855,7084,3713,8,0,0,0,0,50,10805,1496,1129,1158,1018,50,4704,1350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVINGTON,ALABAMA,1.5426497277676898,4.6,4/3/2020 10:40:51 PM,2204,34,862,1107,1451,1902,2328,187,128,13,4,36986,7239,7650,37351,31146,4790,58,144,13,0,596,604,36747,6776,4137,4294,3420,604,14494,4230,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRENSHAW,ALABAMA,4.16666666666667,4.1,4/3/2020 10:40:51 PM,720,30,311,263,433,741,794,93,57,5,2,13824,2661,2542,13865,9869,3147,106,188,0,0,280,275,13590,2580,1610,1567,1007,275,5566,1535,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULLMAN,ALABAMA,0.9302325581395351,3.3,4/3/2020 10:40:51 PM,4515,42,1101,2297,2649,4277,4479,185,185,12,5,83442,11925,14803,82313,75826,954,348,334,0,9,1299,3543,78770,15311,9790,10166,6047,3543,32243,8756,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DALE,ALABAMA,2.28619813717189,4.2,4/3/2020 10:42:44 PM,2362,54,864,958,1538,1909,2670,89,77,6,2,48956,7743,7939,49255,34005,9611,300,533,4,244,1488,3070,46185,9541,6332,7126,3360,3070,18317,4579,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DALLAS,ALABAMA,1.41093474426808,6.5,4/3/2020 10:40:51 PM,2268,32,530,922,1260,1318,2675,175,109,23,2,38310,11841,6705,40029,11024,28119,10,224,4,0,236,412,39617,8001,5428,4674,2712,412,15221,3993,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEKALB,ALABAMA,0.731409995936611,3.8,4/3/2020 10:40:51 PM,4922,36,1039,1308,2225,3017,4030,134,97,12,3,71385,14975,11619,71200,57441,979,910,140,99,11,1400,10220,60980,14318,9006,8592,4572,10220,27665,7047,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMORE,ALABAMA,1.5500121094696102,3.4,4/3/2020 10:40:51 PM,4129,64,1141,1396,1962,3270,4001,138,70,11,3,81887,8559,11770,81212,59471,17148,186,392,0,197,1471,2347,78865,14957,10496,11165,4499,2347,32824,7271,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESCAMBIA,ALABAMA,1.5585721468074398,4.6,4/3/2020 10:40:51 PM,1989,31,658,696,1381,1577,2164,142,95,14,4,36748,8022,6476,37328,22480,11912,1435,135,72,39,417,838,36490,6903,4460,4982,2735,838,14507,3741,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETOWAH,ALABAMA,1.02500388259046,4.1,4/3/2020 10:40:51 PM,6439,66,1942,2402,3353,4518,6662,739,590,85,14,102501,17509,18877,102939,80374,15816,424,739,66,80,1560,3880,99059,18151,12793,12089,7697,3880,41029,11180,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAYETTE,ALABAMA,1.7297297297297298,4.1,4/3/2020 10:40:51 PM,925,16,368,397,613,941,1073,61,45,8,2,16433,3801,3392,16585,14042,1858,0,108,6,0,286,285,16300,2875,1993,1899,1378,285,6426,2014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANKLIN,ALABAMA,1.3260530421216898,3.7,4/3/2020 10:40:51 PM,2564,34,565,588,990,1263,1694,125,74,11,3,31363,5939,5100,31542,24313,1338,159,119,0,17,263,5333,26209,6432,4298,3993,2143,5333,11719,2957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENEVA,ALABAMA,0.6436041834271921,3.9,4/3/2020 10:40:51 PM,1243,8,439,737,987,1240,1749,83,73,6,2,26314,5537,5152,26491,22235,2468,191,109,4,0,457,1027,25464,4829,3064,2973,2163,1027,10473,2989,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREENE,ALABAMA,4.205607476635509,6.7,4/3/2020 10:41:19 PM,428,18,202,180,380,254,700,20,20,4,0,8233,2459,1716,8426,1445,6707,48,0,0,0,83,143,8283,1515,1078,1006,762,143,3111,954,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALE,ALABAMA,3.1697341513292403,5.1,4/3/2020 10:40:51 PM,978,31,342,397,405,620,953,39,28,5,0,14726,3705,2717,14887,5898,8743,29,39,0,16,32,130,14757,2844,1972,1687,1144,130,5667,1573,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HENRY,ALABAMA,0.6857142857142859,4.4,4/3/2020 10:43:21 PM,875,6,0,0,0,0,0,0,0,0,0,17209,3037,0,17124,11805,4727,4,0,0,0,140,448,16676,2940,2017,1652,1450,448,6819,2246,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSTON,ALABAMA,0.7067137809187279,4.0,4/3/2020 10:43:21 PM,5377,38,1923,2201,3208,4434,5849,790,784,72,18,104722,17032,17615,104352,69826,27887,277,848,13,75,1989,3437,100915,20043,12611,13559,7332,3437,40524,10283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACKSON,ALABAMA,0.697392359005458,4.1,4/3/2020 10:40:51 PM,3298,23,997,1159,1868,2138,3810,170,92,10,2,51736,10046,9972,52094,46537,1799,545,215,77,50,1366,1505,50589,9116,5753,6009,4024,1505,21244,5948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEFFERSON,ALABAMA,1.5122187273167198,3.7,4/3/2020 10:40:51 PM,33064,500,12719,12341,16767,22826,34493,4768,3816,393,92,659300,103604,99146,659892,330862,280748,1265,10169,206,1465,10129,25048,634844,126616,84544,95193,41827,25048,254393,57319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMAR,ALABAMA,1.1611030478955,3.8,4/3/2020 10:41:19 PM,689,8,0,0,0,0,0,0,0,0,0,13844,2374,0,13933,11981,1558,0,0,0,107,69,218,13715,2512,1528,1472,1358,218,5483,1580,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAUDERDALE,ALABAMA,1.2787118162443798,4.2,4/3/2020 10:40:51 PM,4223,54,2203,2398,3085,4844,5346,263,233,36,6,92387,12645,17876,92585,78501,9183,417,612,61,109,1290,2412,90173,15151,14005,10896,7686,2412,34657,10190,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAWRENCE,ALABAMA,2.7355623100304003,4.2,4/3/2020 10:40:51 PM,1316,36,529,647,1022,1488,2101,98,43,6,2,32957,6297,5787,33171,25390,3615,1878,44,24,0,1513,707,32464,6051,3725,3969,2198,707,13639,3589,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEE,ALABAMA,0.8446378295367291,3.6,4/3/2020 10:42:44 PM,7814,66,1573,1936,3117,4374,6739,314,299,20,10,163941,30075,17739,159287,107395,36389,226,6475,0,295,2642,5865,153422,28481,35818,22867,6626,5865,54382,11113,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMESTONE,ALABAMA,1.0385414262635602,3.5,4/3/2020 10:40:51 PM,4333,45,1427,1665,2312,4010,4309,102,97,18,6,96174,10633,13723,93052,71554,12405,821,1163,0,1,1629,5479,87573,17351,11407,12048,5404,5479,38523,8319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWNDES,ALABAMA,3.61596009975062,7.3,4/3/2020 10:40:51 PM,802,29,0,0,0,0,0,0,0,0,0,9974,2474,0,10236,2505,7586,13,0,0,0,62,70,10166,1933,1247,1257,782,70,3971,1046,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MACON,ALABAMA,2.9530201342281903,5.5,4/3/2020 10:42:44 PM,745,22,393,396,598,902,1253,143,143,0,0,18439,5031,3542,19054,2972,15583,43,50,0,9,69,328,18726,2795,4124,2059,1387,328,6534,2155,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADISON,ALABAMA,1.0885554574875,3.5,4/3/2020 10:40:51 PM,13596,148,5568,7254,8909,13019,16558,1241,1240,99,24,366519,42667,51308,357560,232115,85293,1847,8992,307,1066,10646,17294,340266,65069,48706,49503,21731,17294,142974,29577,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARENGO,ALABAMA,1.94963444354184,5.0,4/3/2020 10:41:19 PM,1231,24,356,578,709,942,1105,99,37,5,2,19066,4499,3690,19538,8791,10518,51,0,0,7,56,115,19423,3675,2340,2243,1643,115,7590,2047,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARION,ALABAMA,2.50696378830084,4.1,4/3/2020 10:40:51 PM,1436,36,684,596,1419,1657,1863,120,97,8,3,29763,5844,6219,29965,27559,1047,122,49,0,0,436,752,29213,5109,3502,3301,2699,752,11834,3520,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
